2025-12-24,stockCode,publishDate,stockName,style,hasPosition,Current drawdown,Largest drawdown,fall_to_lowest_drawdown,pe,pe10pos,pb,pb10pos,roe,div,funds
A股,000813,2012-04-11,细分化工,成长,,-39.39%,-62.43%,-38.01%,2.7e+01,47.10%,2.5,47.10%,9.26%,1.45%,"富国中证细分化工产业主题ETF(516120), 国泰中证细分化工产业主题ETF(516220), 华宝化工ETF(516020), 化工ETF(159870), 华宝化工ETF联接A(012537), 华宝化工ETF联接C(012538), 鹏华中证细分化工产业主题ETF联接A(014942), 鹏华中证细分化工产业主题ETF联接C(014943), 天弘中证细分化工指数发起A(015896), 天弘中证细分化工指数发起C(015897), 嘉实中证细分化工产业主题指数发起式A(013527), 嘉实中证细分化工产业主题指数发起式C(013528), 富国中证细分化工产业主题ETF发起式联接A(020273), 富国中证细分化工产业主题ETF发起式联接C(020274), 东财中证化工指数发起式A(019589), 东财中证化工指数发起式C(019590), 中欧中证细分化工产业主题指数发起A(021977), 中欧中证细分化工产业主题指数发起C(021978)"
A股,000814,2012-04-11,细分医药,成长,,-51.22%,-62.43%,-22.98%,3.6e+01,22.93%,3.4,22.93%,9.44%,1.44%,"华安中证细分医药ETF联接C(000376), 华安中证细分医药ETF联接A(000373), 华安中证细分医药ETF(512120)"
A股,000815,2012-04-11,细分食品,成长,,-53.35%,-59.65%,-13.50%,2e+01,9.92%,4.5,9.92%,22.50%,3.81%,"华宝中证细分食品饮料产业主题ETF(515710), 华夏中证细分食品饮料产业主题ETF(515170), 华宝食品ETF联接A(012548), 食品ETF(159862), 华宝食品ETF联接C(012549), 华夏食品饮料ETF联接A(013125), 华夏中证细分食品饮料产业主题ETF发起式联接C(013126), 华夏中证细分食品饮料产业主题ETF发起式联接D(024643)"
A股,000819,2012-05-09,有色金属,周期,,5.53%,-60.61%,-62.67%,2.5e+01,94.28%,3.6,94.28%,14.40%,1.40%,"南方中证申万有色金属ETF发起联接A(004432), 南方中证申万有色金属ETF发起联接C(004433), 南方中证申万有色金属ETF(512400), 南方中证申万有色金属ETF发起联接E(010990)"
A股,000821,2012-07-20,300红利,价值,,-4.53%,-40.47%,-37.65%,8.7,49.28%,0.88,49.28%,10.11%,4.47%,"建信沪深300红利ETF(512530), 建信沪深300红利ETF发起式联接A(012712), 建信沪深300红利ETF发起式联接C(012713)"
A股,000824,2012-07-20,国企红利,价值,,-3.24%,-44.51%,-42.65%,8.8,56.15%,0.88,56.15%,10.00%,4.54%,"西部利得国企红利指数增强A（场内简称：国企红利LOF）(501059), 西部利得国企红利指数增强C(009439), 鹏扬中证国有企业红利ETF(159515), 华安中证国有企业红利ETF(561060), 华安中证国有企业红利ETF发起式联接A(020461), 鹏扬中证国有企业红利ETF联接A(020115), 华安中证国有企业红利ETF发起式联接C(020462), 鹏扬中证国有企业红利ETF联接C(020116)"
A股,000825,2012-07-20,央企红利,价值,,-1.62%,-46.82%,-45.94%,9.2,61.92%,0.92,61.92%,10.00%,4.31%,"央企红利(561580), 华泰柏瑞中证中央企业红利ETF发起式联接A(020466), 华泰柏瑞中证中央企业红利ETF发起式联接C(020467), 富国中证中央企业红利ETF(159332), 富国中证中央企业红利ETF发起式联接A(021243), 富国中证中央企业红利ETF发起式联接C(021244)"
A股,000827,2012-09-25,中证环保,成长,,-38.71%,-69.02%,-49.45%,3.7e+01,46.77%,2.7,46.77%,7.30%,1.54%,"广发中证环保ETF联接A(001064), 广发中证环保ETF联接C(002984), 鹏华中证环保产业指数（LOF）A(160634), 申万菱信中证环保产业指数(LOF)A(163114), 新华中证环保产业指数(164304), 广发中证环保ETF(512580), 申万菱信中证环保产业指数(LOF)C(010419), 鹏华中证环保产业指数(LOF)C(015685)"
A股,000841,2012-12-21,800医药,成长,,-48.10%,-60.54%,-23.97%,3.6e+01,26.55%,3.4,26.55%,9.44%,1.48%,"中信保诚中证800医药指数（LOF）A(165519), 中信保诚中证800医药指数（LOF）C(013080), 中信保诚中证800医药指数（LOF）E(023592)"
A股,000852,2014-10-17,中证1000,宽基,,-30.56%,-72.35%,-60.18%,4.6e+01,50.76%,2.5,50.76%,5.43%,1.12%,"广发中证1000ETF联接C(006487), 创金合信中证1000增强A(003646), 创金合信中证1000增强C(003647), 招商中证1000指数增强C(004195), 招商中证1000指数增强A(004194), 富国中证1000指数增强（LOF）A(161039), 广发中证1000ETF联接A(006486), 南方中证1000ETF(512100), 万家中证1000指数增强A(005313), 万家中证1000指数增强C(005314), 建信中证1000指数增强C(006166), 建信中证1000指数增强A(006165), 华夏中证1000ETF(159845), 中证1000(516300), 南方中证1000ETF发起联接A(011860), 富国中证1000指数增强（LOF）C(013331), 建信中证1000指数增强发起E(013442), 南方中证1000ETF发起联接C(011861), 华夏中证1000指数增强A(014125), 天弘中证1000指数增强A(014201), 华夏中证1000ETF发起式联接A(013922), 华夏中证1000指数增强C(014126), 兴银中证1000指数增强A(014831), 天弘中证1000指数增强C(014202), 兴银中证1000指数增强C(014832), 华夏中证1000ETF发起式联接C(013923), 太平中证1000指数增强A(015466), 景顺长城中证1000指数增强A(015495), 中信建投中证1000指数增强A(015784), 景顺长城中证1000指数增强C(015496), 太平中证1000指数增强C(015467), 华安中证1000指数增强A(015148), 易方达中证1000ETF(159633), 广发中证1000ETF(560010), 富国中证1000ETF(159629), 国泰君安中证1000指数增强A(015867), 汇添富中证1000ETF(560110), 华安中证1000指数增强C(015149), 中信建投中证1000指数增强C(015785), 国泰君安中证1000指数增强C(015868), 南方中证1000ETF发起联接E(016643), 嘉实中证1000指数增强发起式A(016776), 1000增强ETF(159677), 鹏华中证1000指数增强A(016785), 国联安中证1000指数增强A(016962), 招商中证1000增强策略ETF(159680), 鑫元中证1000指数增强发起式A(017190), 1000增强(561590), 申万菱信中证1000指数增强A(017067), 嘉实中证1000指数增强发起式C(016777), 鑫元中证1000指数增强发起式C(017191), 国联安中证 1000 指数增强C(016963), 易方达中证1000ETF联接A(016630), 富国中证1000ETF联接A(016633), 鹏华中证1000指数增强C(016786), 富国中证1000ETF联接C(016634), 国泰中证1000增强策略ETF(159679), 易方达中证1000ETF联接C(016631), 天弘中证1000增强策略ETF(159685), 中金中证1000指数增强发起A(017733), 国金中证1000指数增强A(017846), 国金中证1000指数增强C(017847), 工银中证1000指数增强A(016942), 中欧中证1000指数增强A(017919), 博时中证1000指数增强A(016936), 申万菱信中证1000指数增强C(017068), 西部利得中证1000指数增强A(018157), 汇添富中证1000指数增强A(017953), 明亚中证1000指数增强A(017505), 易方达中证1000量化增强A(017094), 长信中证1000指数增强A(018013), 中金中证1000指数增强发起C(017734), 中欧中证1000指数增强C(017920), 华泰紫金中证1000指数增强发起A(018062), 汇添富中证1000ETF联接A(017161), 农银中证1000指数增强A(017323), 工银中证1000指数增强C(016943), 长信中证1000指数增强C(018014), 博时中证1000指数增强C(016937), 博道中证1000指数增强A(017644), 西部利得中证1000指数增强C(018158), 汇添富中证1000指数增强C(017954), 易方达中证1000量化增强C(017095), 明亚中证1000指数增强C(017506), 华泰紫金中证1000指数增强发起C(018063), 大成中证1000指数增强发起式A(018661), 1000ETF增强(560590), 汇添富中证1000ETF联接C(017162), 农银中证1000指数增强C(017324), 中证1000ETF增强(561280), 华泰柏瑞中证1000指数增强A(019240), 浙商中证1000指数增强A(018233), 大成中证1000指数增强发起式C(018662), 博道中证1000指数增强C(017645), 财通中证1000指数增强A(019270), 泰康中证1000指数增强发起A(019185), 博时中证1000增强ETF(561780), 华泰柏瑞中证1000指数增强C(019241), 浙商中证1000指数增强C(018234), 泰康中证1000指数增强发起C(019186), 中银中证1000指数增强A(019555), 财通中证1000指数增强C(019271), 中银中证1000指数增强C(019556), 财通资管中证1000指数增强A(019402), 财通资管中证1000指数增强C(019403), 中银中证1000指数增强E(022685), 中金中证1000指数增强发起B(024091)"
A股,000858,2013-11-06,500信息,成长,,-4.01%,-69.05%,-67.76%,9.3e+01,96.21%,4.9,96.21%,5.27%,0.39%,南方中证500信息ETF发起联接C(004347)
A股,000860,2018-03-26,结构调整,价值,,-6.94%,-26.49%,-21.01%,1.4e+01,63.23%,1.4,63.23%,10.00%,3.64%,"博时央调ETF联接C(006439), 华夏中证央企ETF联接A(006196), 华夏中证央企ETF联接C(006197), 央企ETF(159959), 华夏中证央企ETF(512950), 博时央企结构调整ETF(512960), 博时央调ETF联接A(006438)"
A股,000901,2010-04-02,小康指数,价值,,-0.63%,-52.68%,-52.38%,1.1e+01,12.43%,1.1,12.43%,10.00%,3.45%,"南方中证小康产业ETF联接C(004346), 南方小康ETF(510160), 南方中证小康产业ETF联接A(202021)"
A股,000903,2006-05-29,中证A100,宽基,,-25.43%,-50.06%,-33.03%,1.7e+01,98.48%,1.9,98.48%,11.18%,2.79%,"大成中证A100ETF(159923), 海富通中证A100指数A(162307), 国联安中证A100指数（LOF）(162509), 中银中证A100指数增强(163808), 国富中证A100指数增强（LOF）(164508), 宝盈中证A100指数增强A(213010), 华宝中证A100ETF联接A(240014), 诺安中证A100指数A(320010), 华富中证A100ETF联接A(410008), 长盛中证A100指数(519100), 南方中证A100ETF联接C(005691), 南方中证A100ETF联接A(202211), 广发中证A100ETF(512910), 华宝中证A100ETF联接C(007405), 广发中证A100ETF联接A(007135), 广发中证A100ETF联接C(007136), 宝盈中证A100指数增强C(007580), 海富通中证A100指数C(010224), 诺安中证A100指数C(010351), 华宝中证A100ETF(562000), 招商中证A100ETF(159631), 富国中证A100ETF(561180), 华夏中证A100ETF(159627), 汇添富中证A100ETF(159630), 华夏中证A100ETF发起式联接A(017862), 易方达中证A100ETF(159686), 华夏中证A100ETF发起式联接C(017863), 中证A100ETF工银(561200), 嘉实中证A100ETF(159661), 易方达中证A100ETF联接发起式A(020100), 易方达中证A100ETF联接发起式C(020101), 富国中证A100ETF发起式联接A(021245), 富国中证A100ETF发起式联接C(021246), 嘉实中证A100ETF发起联接A(020766), 招商中证A100ETF发起式联接A(021828), 嘉实中证A100ETF发起联接C(020767), 南方中证A100ETF(560380), 招商中证A100ETF发起式联接C(021829), 博时中证A100ETF联接A(022627), 华富中证A100ETF联接C(022661), 嘉实中证A100指数增强发起式A(021799), 华宝中证A100ETF联接Y(022926), 华富中证A100ETF(561880), 博时中证A100ETF联接C(022628), 嘉实中证A100指数增强发起式C(021800), 博时中证A100ETF(561770), 天弘中证A100ETF(512060), 鑫元中证A100指数A(023630), 鑫元中证A100指数C(023631)"
A股,000904,2007-01-15,中证200,宽基,,-7.33%,-61.89%,-58.88%,2.2e+01,65.46%,1.9,65.46%,8.64%,2.35%,泰信中证200指数(290010)
A股,000905,2007-01-15,中证500,宽基,,-7.20%,-65.20%,-62.50%,3.3e+01,76.16%,2.3,76.16%,6.97%,1.45%,"农银中证500指数(660011), 天弘中证500指数增强A(001556), 南方中证500量化增强股票发起C(002907), 中金中证500指数增强C(003578), 安信中证500指数增强A(005965), 招商中证500指数增强C(004193), 海富通中证500增强A(519034), 华宝中证500增强A(005607), 华宝中证500增强C(005608), 宏利500指数增强(LOF)(162216), 建信中证500指数增强C(005633), 国投瑞银中证500指数量化增强A(005994), 博时中证500指数增强C(005795), 天弘中证500ETF联接C(005919), 华泰柏瑞中证500ETF联接C(006087), 平安500ETF联接A(006214), 平安500ETF联接C(006215), 长城中证500指数增强A(006048), 易方达中证500ETF(510580), 汇添富中证500指数(LOF)A(501036), 广发中证500ETF联接C(002903), 招商中证500指数增强A(004192), 博时中证500指数增强A(005062), 汇添富中证500指数增强A(001050), 天弘中证500指数增强C(001557), 嘉实中证500ETF联接A(000008), 工银中证500ETF联接A(164809), 诺安中证500增强A(001351), 创金合信中证500增强A(002311), 创金合信中证500增强C(002316), 中金中证500指数增强A(003016), 申万菱信中证500指数增强A(002510), 南方中证500ETF联接（LOF）C(004348), 天弘中证500ETF联接A(000962), 南方中证500ETF联接（LOF）A(160119), 中邮中证500指数增强A(590007), 汇添富中证500指数（LOF）C(501037), 西部利得中证500指数增强A(502000), 平安中证500ETF(510590), 嘉实中证500ETF联接C(070039), 华夏中证500ETF联接C(006382), 建信中证500指数增强A(000478), 华夏中证500ETF联接A(001052), 华泰柏瑞中证500ETF联接A(001214), 国寿安保中证500ETF联接(001241), 景顺长城中证500ETF联接(001455), 申万菱信中证500指数优选增强A(003986), 长信中证500指数A(004945), 景顺长城中证500ETF(159935), 鹏华中证500指数（LOF）A(160616), 中信保诚中证500指数（LOF）A(165511), 南方中证500ETF(510500), 国寿安保中证500ETF(510560), 华夏中证500ETF(512500), 华泰柏瑞中证500ETF(512510), 南方中证500量化增强股票发起A(002906), 富国中证500指数增强（LOF）A/B(161017), 嘉实中证500ETF(159922), 广发中证500ETF(510510), 广发中证500ETF联接（LOF）A(162711), 国泰中证500指数增强A(003760), 国泰中证500指数增强C(003761), 浙商中证500增强A(002076), 国投瑞银中证500指数量化增强C(007089), 易方达中证500ETF联接A(007028), 易方达中证500ETF联接发起式C(007029), 景顺长城中证500指数增强A(006682), 长城中证500指数增强C(007413), 万家中证500指数增强发起式A(006729), 万家中证500指数增强发起式C(006730), 安信中证500指数增强C(005966), 人保中证500A(006611), 博道中证500增强A(006593), 博道中证500增强C(006594), 方正富邦中证500ETF(510550), 鹏华中证500指数C类（LOF）(006938), 方正富邦中证500ETF联接A(006656), 方正富邦中证500ETF联接C(006657), 中证500ETF工银(510530), 浙商中证500增强C(007386), 国联中证500ETF(515550), 博时中证500ETF(159968), 富安达中证500指数增强A(007943), 中证500(159982), 申万菱信中证500指数增强C(007795), 申万菱信中证500指数优选增强C(007794), 国联中证500ETF联接C(007886), 国联中证500ETF联接A(007885), 中泰中证500指数增强C(008113), 中泰中证500指数增强A(008112), 鹏华中证500ETF联接A(007932), 鹏华中证500ETF联接C(008001), 中邮中证500指数增强C(008124), 嘉实中证500指数增强A(008778), 嘉实中证500指数增强C(008779), 博时中证500ETF联接A(008396), 博时中证500ETF联接C(008397), 工银中证500ETF联接C(007223), 海富通中证500增强C(009004), 中银证券中证500ETF(515190), 华夏中证500指数增强C(007995), 中信建投中证500增强A(006440), 中银证券中证500ETF联接A(008258), 平安中证500指数增强A(009336), 兴业中证500ETF（证券简称：兴业500；扩位证券简称：兴业中证500ETF）(510570), 广发中证500指数增强A(009608), 天弘中证500ETF(159820), 西部利得中证500指数增强C(009300), 华夏中证500指数增强A(007994), 上银中证500指数增强型C(009614), 上银中证500指数增强型A(009613), 平安中证500指数增强C(009337), 中银证券中证500ETF联接C(008259), 中信建投中证500增强C(006441), 泰康500(515530), 汇安中证500增强A(010157), 中加中证500指数增强A(010153), 中加中证500指数增强C(010154), 广发中证500指数增强C(009609), 诺安中证500增强C(010355), 汇安中证500增强C(010158), 东财中证500ETF发起式联接A(010992), 兴银中证500指数增强A(010253), 东财中证500ETF发起式联接C(010993), 兴银中证500指数增强C(011205), 易方达中证500量化增强A(012080), 汇添富中证500基本面增强指数A(012498), 易方达中证500量化增强C(012081), 民生加银中证500指数增强发起式A(012926), 华夏中证500指数智选增强A(013233), 国泰中证500ETF(561350), 民生加银中证500指数增强发起式C(012927), 光大保德信中证500指数增强A(013639), 中信保诚中证500指数（LOF）C(013119), 华夏中证500指数智选增强C(013234), 富国中证500指数增强（LOF）C(013332), 光大保德信中证500指数增强C(013640), 汇添富中证500基本面增强指数C(012499), 鹏华中证500指数增强A(014344), 景顺长城中证500增强策略ETF(159610), 国泰君安中证500指数增强A(014155), 500指增(561550), 工银中证500六个月持有指数增强A(014133), 长信中证500指数C(013881), 圆信永丰中证500指数增强发起A(013878), 圆信永丰中证500指数增强发起C(013879), 南方中证500增强策略ETF(560100), 工银中证500六个月持有指数增强C(014134), 国泰君安中证500指数增强C(014156), 鹏华中证500指数增强C(014345), 华安中证500指数增强A(014587), 华泰柏瑞中证500指数增强A(014305), 中欧中证500指数增强A(015453), 泰康中证500ETF联接A(011964), 兴业中证500指数增强A(015507), 华泰柏瑞中证500指数增强C(014306), 华安中证500指数增强C(014588), 中欧中证500指数增强C(015454), 兴业中证500指数增强C(015508), 泰康中证500ETF联接C(011965), 汇添富中证500指数增强C(016854), 建信中证500指数量化增强发起A(016267), 景顺长城中证500指数增强C(016935), 建信中证500指数量化增强发起C(016268), 华泰紫金中证500指数增强发起A(016865), 易方达中证500增强策略ETF(563030), 博时中证500增强ETF(159678), 华泰紫金中证500指数增强发起C(016866), 招商中证500增强策略ETF(561950), 兴业中证500ETF发起式联接A(016968), 汇添富中证500增强策略ETF(560950), 兴业中证500ETF发起式联接C(016969), 财通中证500指数增强A(018633), 泰康中证500指数增强发起A(018116), 财通中证500指数增强C(018634), 泰康中证500指数增强发起C(018117), 富安达中证500指数增强C(019808), 中欧中证500指数增强E(019694), 中银中证500指数增强型发起A(019553), 中银中证500指数增强型发起C(019554), 中信保诚中证500指数增强A(021185), 东方红中证500指数增强发起A(021175), 大成中证500指数增强A(021170), 中信保诚中证500指数增强C(021186), 国联中证500指数增强A(021051), 东方红中证500指数增强发起C(021176), 建信中证500指数增强E(021852), 大成中证500指数增强C(021171), 中证500ETF基金(159337), 国联中证500指数增强C(021052), 天弘中证500指数增强E(022567), 苏新中证500指数增强A(022790), 西部利得中证500指数增强Y(022937), 申万菱信中证500指数优选增强Y(022919), 国投瑞银中证500指数量化增强Y(022909), 广发中证500ETF联接Y(022965), 建信中证500指数增强Y(022946), 天弘中证500ETF联接Y(022961), 华夏中证500指数增强Y(022957), 华夏中证500指数智选增强Y(022943), 富国中证500指数增强（LOF）Y(022953), 汇添富中证500指数增强Y(022893), 南方中证500ETF联接Y(022921), 华夏中证500ETF联接Y(022958), 易方达中证500ETF联接发起式Y(022913), 嘉实中证500ETF联接Y(022915), 招商资管中证500指数增强发起A(023192), 苏新中证500指数增强C(022791), 招商资管中证500指数增强发起C(023198), 永赢中证500指数增强发起A(022311), 人保中证500C(023498), 泓德中证500指数增强A(023821), 永赢中证500指数增强发起C(022312), 华商中证500指数增强A(023826), 泓德中证500指数增强C(023822), 华商中证500指数增强C(023827), 平安500ETF联接E(024556), 富国中证500ETF(159500), 天弘中证500指数量化增强(025013), 富国中证500ETF发起式联接(024179), 国泰君安中证500指数增强Y(025007), 天弘中证500指数增强Y(025043), 招商中证500增强策略ETF发起式联接(024332), 博道中证500增强Y(025038), 中金中证500指数增强B(025111), 贝莱德中证500指数增强(025418)"
A股,000906,2007-01-15,中证800,宽基,,-13.71%,-50.91%,-43.11%,1.6e+01,59.00%,1.6,59.00%,10.00%,2.55%,"天弘中证800C(001589), 天弘中证800A(001588), 长盛同庆中证800指数（LOF）(160806), 添富中证800ETF(515800), 易方达中证800ETF联接发起式C(007857), 易方达中证800ETF联接A(007856), 易方达中证800ETF(515810), 兴全中证800六个月持有指数增强A(010673), 兴全中证800六个月持有指数增强C(010674), 汇添富中证800ETF联接A(012596), 汇添富中证800ETF联接基金C(012597), 招商中证800指数增强A(016276), 招商中证800指数增强C(016277), 华夏中证800指数增强A(017985), 汇添富中证800指数增强A(017896), 华夏中证800指数增强C(017986), 汇添富中证800指数增强C(017897), 800增强ETF(159517), 鹏华中证800ETF(159800), 人保中证800指数增强A(022513), 兴全中证800六个月持有指数增强Y(022963), 人保中证800指数增强C(022514), 博道中证800指数增强A(023499), 广发中证800指数增强A(023562), 博道中证800指数增强C(023500), 鹏华中证800ETF发起式联接A(022695), 鹏华中证800ETF发起式联接C(022696), 广发中证800指数增强C(023563), 华商中证800指数增强A(024669), 中金中证800指数增强(024870), 博时中证800指数增强(023616), 华商中证800指数增强C(024670), 国联中证800指数增强(024254)"
A股,000913,2007-07-02,300医药,成长,,-58.49%,-66.44%,-19.15%,3e+01,8.36%,3.4,8.36%,11.33%,1.68%,"易方达沪深300医药ETF(512010), 易方达沪深300医药ETF联接A(001344), 易方达沪深300医药ETF联接C(007883)"
A股,000914,2007-07-02,300金融,价值,,-9.61%,-44.19%,-38.26%,8.3,38.53%,0.84,38.53%,10.12%,3.51%,"国投金融地产ETF联接(161211), 国投瑞银金融地产ETF(159933)"
A股,000918,2008-01-21,300成长,成长,,-39.98%,-62.76%,-37.95%,1.6e+01,41.17%,2.5,41.17%,15.62%,2.09%,"300成长(562310), 万家沪深300成长ETF(159656), 万家沪深300成长ETF发起式联接A(017996), 万家沪深300成长ETF发起式联接C(017997)"
A股,000919,2008-01-21,300价值,价值,,-6.76%,-40.77%,-36.48%,9.1,50.27%,0.95,50.27%,10.44%,4.03%,"申万菱信沪深300价值指数A(310398), 银河沪深300价值指数A(519671), 申万菱信沪深300价值指数C(007800), 银河沪深300价值指数C(013074), 300价值A(562320), 申万菱信沪深300价值ETF(560330), 银华沪深300价值ETF发起式联接A(021038), 申万菱信沪深300价值ETF联接A(023064), 银华沪深300价值ETF发起式联接C(021039), 申万菱信沪深300价值ETF联接C(023065)"
A股,000922,2008-05-26,中证红利,价值,,-5.20%,-46.51%,-43.58%,8.4,47.63%,0.85,47.63%,10.12%,4.50%,"大成中证红利指数A(090010), 富国中证红利指数增强A/B(100032), 万家中证红利ETF联接A(161907), 大成中证红利指数C(007801), 招商中证红利ETF(515080), 易方达中证红利ETF(515180), 富国中证红利指数增强C(008682), 博时中证红利ETF(515890), 易方达中证红利ETF联接发起式C(009052), 易方达中证红利ETF联接A(009051), 招商中证红利ETF联接A(012643), 招商中证红利ETF联接C(012644), 万家中证红利ETF联接C(015558), 汇添富中证红利ETF(560020), 汇添富中证红利ETF发起式联接A(020195), 万家中证红利ETF(159581), 汇添富中证红利ETF发起式联接C(020196), 广发中证红利ETF(159589), 博时中证红利ETF发起式联接A(021099), 博时中证红利ETF发起式联接C(021100), 广发中证红利ETF发起式联接A(021399), 广发中证红利ETF发起式联接C(021400), 大成中证红利指数Y(022927), 易方达中证红利ETF联接发起式Y(022925), 富国中证红利指数增强Y(022903), 太平中证红利指数A(023182), 太平中证红利指数C(023183), 兴业中证红利指数A(022290), 申万菱信中证红利指数A(024252), 兴业中证红利指数C(022291)"
A股,000925,2009-02-26,基本面50,价值,,-8.44%,-40.16%,-34.64%,1e+01,46.73%,1.1,46.73%,11.00%,3.74%,"嘉实基本面50指数(LOF)C(160725), 嘉实基本面50指数(LOF)A(160716), 嘉实基本面50ETF(512750)"
A股,000928,2009-07-03,中证能源,价值,,-13.26%,-63.11%,-57.47%,1.3e+01,89.25%,1.3,89.25%,10.00%,4.92%,汇添富中证能源ETF(159930)
A股,000932,2009-07-03,中证消费,成长,,-51.66%,-58.69%,-14.54%,1.9e+01,13.01%,4.1,13.01%,21.58%,3.74%,"汇添富中证主要消费ETF联接A(000248), 汇添富中证主要消费ETF(159928), 嘉实中证主要消费ETF(512600), 嘉实中证主要消费ETF发起联接A(009179), 嘉实中证主要消费ETF发起联接C(009180), 汇添富中证主要消费ETF联接C(012857), 广发中证主要消费ETF(560680), 南方中证主要消费ETF(159689), 博时主要消费ETF(159672)"
A股,000933,2009-07-03,中证医药,成长,,-52.94%,-62.19%,-19.66%,3.3e+01,16.92%,3.2,16.92%,9.70%,1.59%,"汇添富中证医药卫生ETF(159929), 鹏华中证医药指数（LOF）A(160635), 汇添富中证医药ETF联接C(007077), 汇添富中证医药ETF联接A(007076), 东财医药A(008551), 东财医药C(008552), 鹏华中证医药指数C（LOF）(010366)"
A股,000934,2009-07-03,中证金融,价值,,-12.39%,-46.55%,-38.99%,8.6,38.25%,0.85,38.25%,9.88%,3.42%,"嘉实中证金融地产ETF联接C(005999), 嘉实中证金融地产ETF联接A(001539), 汇添富中证金融地产ETF(159931), 嘉实中证金融地产ETF(512640)"
A股,000935,2009-07-03,中证信息,成长,,-6.16%,-64.94%,-62.64%,6.3e+01,98.11%,5.7,98.11%,9.05%,0.64%,"鹏华中证信息技术指数（LOF）A(160626), 鹏华中证信息技术指数(LOF)C(012040)"
A股,000936,2009-07-03,中证电信,成长,,7.73%,-59.63%,-62.53%,2.5e+01,53.44%,2.3,53.44%,9.20%,2.65%,"南方中证通信服务ETF(159511), 南方中证通信服务ETF发起联接A(020704), 南方中证通信服务ETF发起联接C(020705)"
A股,000941,2009-10-28,新能源,成长,*,-46.38%,-69.53%,-43.17%,2.7e+01,73.12%,3.3,73.12%,12.22%,1.50%,"申万菱信中证内地新能源主题ETF(159752), 华安中证内地新能源主题ETF(516270), 申万菱信中证内地新能源主题ETF发起式联接A(016225), 申万菱信中证内地新能源主题ETF发起式联接C(016226)"
A股,000945,2009-10-28,内地运输,价值,,-36.99%,-60.86%,-37.88%,1.6e+01,6.92%,1.4,6.92%,8.75%,3.27%,"国泰中证内地运输主题ETF(561320), 国泰中证内地运输主题ETF发起联接A(018905), 国泰中证内地运输主题ETF发起联接C(018906)"
A股,000949,2009-10-28,中证农业,周期,,-37.30%,-56.25%,-30.22%,2e+01,26.02%,2.7,26.02%,13.50%,2.12%,"农业50(159827), 富国中证农业主题ETF(159825), 天弘中证农业主题A(010769), 天弘中证农业主题C(010770), 华夏中证农业主题ETF(516810), 华夏中证农业主题ETF发起式联接A(016077), 华夏中证农业主题ETF发起式联接C(016078), 博时中证农业主题指数发起式A(017019), 博时中证农业主题指数发起式C(017020), 富国中证农业主题ETF联接A(015878), 富国中证农业主题ETF联接C(015879), 华夏中证农业主题ETF发起式联接D(024273)"
A股,000969,2010-05-28,300非周,成长,,-29.58%,-52.79%,-32.96%,2.5e+01,53.56%,2.8,53.56%,11.20%,2.13%,"长安沪深300非周期指数A(740101), 长安沪深300非周期指数C(017040)"
A股,000977,2011-01-21,内地低碳,成长,,-36.30%,-59.34%,-36.17%,3.7e+01,52.98%,2.9,52.98%,7.84%,1.60%,"易方达中证内地低碳经济主题ETF(516070), 低碳ETF(159885), 鹏华中证内地低碳经济主题ETF联接A(012754), 华夏中证内地低碳经济主题ETF(159790), 碳中和TK(560560), 鹏华中证内地低碳经济主题ETF联接C(012755), 低碳ETF(562300), 易方达中证内地低碳经济主题ETF联接A(013502), 易方达中证内地低碳经济主题ETF联接C(013503)"
A股,000978,2011-03-18,医药100,成长,,-49.27%,-60.43%,-22.00%,3.4e+01,14.82%,3.2,14.82%,9.41%,1.54%,"国联安中证医药100A(000059), 天弘中证医药100C(001551), 天弘中证医药100A(001550), 国联安中证医药100C(006569)"
A股,000979,2011-08-22,大宗商品,周期,,-8.76%,-56.34%,-52.15%,1.7e+01,98.97%,1.8,98.97%,10.59%,3.26%,招商中证商品指数基金(161715)
A股,000982,2011-06-13,500等权,成长,,-4.68%,-64.83%,-63.10%,3.3e+01,76.12%,2.3,76.12%,6.97%,1.45%,"前海开源中证500等权ETF(515590), 招商中证500等权重指数增强A(009726), 招商中证500等权重指数增强C(009727), 前海开源中证500等权ETF联接A(023444), 前海开源中证500等权ETF联接C(023445)"
A股,000986,2011-08-02,全指能源,周期,,-15.26%,-66.04%,-59.92%,1.3e+01,85.38%,1.3,85.38%,10.00%,4.83%,广发中证全指能源ETF(159945)
A股,000987,2011-08-02,全指材料,周期,,-11.77%,-60.08%,-54.75%,2.8e+01,70.32%,2.4,70.32%,8.57%,1.47%,广发中证全指原材料ETF(159944)
A股,000989,2011-08-02,全指可选,成长,,-23.19%,-62.65%,-51.37%,2.2e+01,44.26%,2.5,44.26%,11.36%,2.39%,"广发可选消费联接A(001133), 广发可选消费联接C(002977), 广发中证全指可选消费ETF(159936), 华夏中证全指可选消费ETF(562580), 华夏中证全指可选消费ETF发起式联接A(021365), 华夏中证全指可选消费ETF发起式联接C(021366)"
A股,000991,2011-08-02,全指医药,成长,,-46.82%,-57.79%,-20.63%,3.4e+01,15.19%,3.2,15.19%,9.41%,1.57%,"广发医药卫生联接A(001180), 广发医药卫生联接C(002978), 银华中证全指医药卫生指数增强发起式(005112), 广发中证全指医药卫生ETF(159938)"
