2026-01-07,stockCode,publishDate,stockName,style,hasPosition,Current drawdown,Largest drawdown,fall_to_lowest_drawdown,pe,pe10pos,pb,pb10pos,roe,div,funds
A股,399303,2014-03-28,国证2000,宽基,,-1.06%,-66.75%,-66.39%,5.9e+01,84.60%,2.8,80.07%,4.75%,0.93%,"广发国证2000ETF(159907), 广发国证2000ETF联接A(270026), 广发国证2000ETF联接C(010432), 万家国证2000ETF(159628), 万家国证2000ETF发起式联接A(016788), 万家国证2000ETF发起式联接C(016789), 鹏华国证2000指数增强A(017892), 天弘国证2000指数增强A(017547), 鹏华国证2000指数增强C(017893), 天弘国证2000指数增强C(017548), 华夏国证2000指数增强发起式A(018292), 华夏国证2000指数增强发起式C(018293), 中欧国证2000指数增强A(018663), 招商国证2000指数增强A(018786), 鑫元国证2000指数增强A(018579), 中欧国证2000指数增强C(018664), 景顺长城国证2000指数增强A(019013), 平安国证2000ETF(159521), 万家国证2000指数增强A(018653), 招商国证2000指数增强C(018787), 鑫元国证2000指数增强C(018580), 汇添富国证2000指数增强A(019318), 景顺长城国证2000指数增强C(019014), 万家国证2000指数增强C(018654), 国证2000ETF基金(159543), 博时国证2000ETF(159505), 汇添富国证2000指数增强C(019319), 民生加银国证2000指数增强A(019814), 民生加银国证2000指数增强C(019815)"
A股,399310,2005-09-05,国证A50,宽基,,-19.25%,-50.23%,-38.37%,1.8e+01,93.08%,2.1,82.70%,11.67%,2.39%,"天弘国证A50指数A(010953), 天弘国证A50指数C(010954)"
A股,399313,2005-02-03,巨潮100,宽基,,-21.10%,-45.92%,-31.46%,1.3e+01,83.77%,1.4,63.30%,10.77%,3.00%,"融通巨潮100指数C(004874), 融通巨潮100指数A/B(161607)"
A股,399324,2006-01-24,深证红利,成长,*,-40.12%,-54.40%,-23.85%,1.6e+01,55.60%,2.5,80.81%,15.62%,3.96%,"深红利ETF(159905), 工银深证红利ETF联接A(481012), 工银深证红利ETF联接C(006724), 红利ETF(159708)"
A股,399326,2006-01-24,成长40,成长,,-24.12%,-67.05%,-56.58%,3.2e+01,81.47%,6.1,79.65%,19.06%,1.03%,"大成深证成长40ETF联接A(090012), 大成深证成长40ETF(159906), 大成深证成长40ETF联接C(019254)"
A股,399330,2006-01-24,深证100,宽基,,-26.04%,-54.82%,-38.91%,2.6e+01,80.44%,3.0,61.16%,11.54%,1.87%,"招商深证100指数C(004408), 易方达深证100ETF联接C(004742), 银华深证100指数(161812), 广发深证100ETF联接A(162714), 宝盈祥瑞混合A(000639), 国投瑞银深证100指数（LOF）(161227), 融通深证100指数A/B(161604), 招商深证100指数A(217016), 建信深证100指数增强(530018), 易方达深证100ETF(159901), 易方达深证100ETF联接A(110019), 方正富邦深证100ETF(159961), 方正富邦深证100ETF联接A(006687), 深100P(159969), 招商深证100ETF(159975), 方正富邦深证100ETF联接C(006688), 深100ETF工银(159970), 广发深证100ETF联接C(009472), 深证100ETF永赢(159721), 深证100ETF华安(159706), 广发深证100ETF(159576), 华安深证100ETF发起式联接A(017637), 华安深证100ETF发起式联接C(017638), 易方达深证100ETF联接Y(022923), 南方深证100ETF(159212), 融通深证100ETF(159219), 富国深证100ETF(159211), 大成深证100ETF(159216), 华宝深证100指数发起A(023555), 南方深证100ETF联接A(024142), 华宝深证100指数发起C(023556), 富国深证100ETF联接A(024146), 南方深证100ETF联接C(024143), 富国深证100ETF联接C(024147)"
A股,399348,2009-11-04,深证价值,价值,,-20.32%,-44.89%,-30.84%,1.6e+01,63.34%,1.7,51.65%,10.62%,2.90%,"交银深证300价值ETF(159913), 交银深证300价值ETF联接(519706)"
A股,399364,2009-08-03,消费100,成长,,-24.89%,-56.86%,-42.56%,3.3e+01,80.03%,4.6,79.87%,13.94%,1.54%,"天弘国证消费100指数增强发起A(010771), 天弘国证消费100指数增强发起C(010772)"
A股,399372,2010-01-04,大盘成长,,,-32.24%,-59.97%,-40.92%,2.1e+01,56.34%,3.2,63.51%,15.24%,2.20%,博时国证大盘成长ETF(159203)
A股,399373,2010-01-04,大盘价值,,,0.58%,-41.00%,-41.34%,9.1,79.04%,0.96,51.48%,10.55%,4.40%,"博时国证大盘价值ETF(159391), 博时国证大盘价值ETF联接A(024713), 博时国证大盘价值ETF联接C(024714)"
A股,399393,2012-08-20,国证地产,价值,,-64.04%,-77.33%,-36.96%,-1.1e+01,98.15%,0.87,20.18%,-7.91%,1.07%,"国泰国证房地产行业指数A(160218), 国泰国证房地产行业指数C(015042)"
A股,399394,2012-10-29,国证医药,成长,,-54.14%,-64.50%,-22.59%,3.8e+01,74.01%,3.6,20.88%,9.47%,1.32%,"国泰国证医药卫生行业指数A(160219), 国泰国证医药卫生行业指数C(010144)"
A股,399395,2012-10-29,国证有色,成长,,24.00%,-63.52%,-70.58%,2.8e+01,45.92%,3.9,99.51%,13.93%,1.23%,"国泰国证有色金属行业指数A(160221), 有色50(159880), 国泰国证有色金属行业指数C(015596), 鹏华国证有色金属行业ETF发起式联接A(021296), 鹏华国证有色金属行业ETF发起式联接C(021297)"
A股,399396,2012-10-29,国证食品,成长,,-55.22%,-61.10%,-13.13%,2.1e+01,7.00%,4.3,7.62%,20.48%,3.68%,"国泰国证食品饮料行业指数A(160222), 招商国证食品饮料ETF(159843), 国泰国证食品饮料行业指数C(015040)"
A股,399412,2014-05-16,国证新能,成长,,-34.82%,-63.05%,-43.31%,3.9e+01,77.88%,3.3,72.41%,8.46%,1.31%,"交银国证新能源指数（LOF）A(164905), 交银国证新能源指数（LOF）C(013453)"
A股,399417,2014-09-24,新能源车,成长,,-25.91%,-64.16%,-51.63%,3.4e+01,56.88%,4.2,70.02%,12.35%,1.19%,"国泰国证新能源汽车指数（LOF）A(160225), 国泰国证新能源汽车指数（LOF）C(014997)"
A股,399437,2014-12-30,证券龙头,周期,,-8.68%,-49.16%,-44.33%,1.7e+01,18.65%,1.6,48.17%,9.41%,1.57%,"龙头券商(159993), 宝盈国证证券龙头指数发起式A(015859), 宝盈国证证券龙头指数发起式C(015860)"
A股,399438,2014-12-30,绿色电力,价值,,-26.93%,-60.14%,-45.45%,1.8e+01,41.93%,1.8,48.89%,10.00%,2.70%,"嘉实国证绿色电力ETF(159625), 嘉实国证绿色电力ETF发起联接A(017056), 嘉实国证绿色电力ETF发起联接C(017057), 国泰国证绿色电力ETF(159669), 国泰国证绿色电力ETF发起联接A(018034), 国泰国证绿色电力ETF发起联接C(018035), 天弘国证绿色电力指数发起A(017174), 天弘国证绿色电力指数发起C(017175)"
A股,399440,2014-12-30,国证钢铁,周期,,-32.75%,-70.40%,-55.99%,3.5e+01,72.49%,1.2,62.97%,3.43%,1.68%,"国联钢铁A(168203), 鹏华国证钢铁行业指数（LOF）A(502023), 鹏华国证钢铁行业指数(LOF)C(012810), 国联钢铁C(016815)"
A股,399441,2015-01-20,生物医药,成长,*,-67.81%,-75.46%,-23.77%,4.7e+01,46.05%,3.4,16.35%,7.23%,1.06%,"招商国证生物医药指数A(161726), 汇添富国证生物医药ETF(159839), 天弘国证生物医药ETF发起式联接A(011040), 天弘国证生物医药ETF发起式联接C(011041), 招商国证生物医药指数C(012417), 天弘国证生物医药ETF(159859), 华安国证生物医药ETF(159508)"
A股,399550,2012-06-06,央视50,价值,,-14.50%,-41.83%,-31.96%,1e+01,81.55%,1.1,32.74%,11.00%,4.13%,"招商央视财经50指数C(004410), 建信央视财经50指数(165312), 招商央视财经50指数A(217027), 国联央视财经50ETF联接A(006743), 国联央视财经50ETF联接C(006744), 国联央视50ETF(159965)"
A股,399610,2010-11-08,TMT50,成长,,8.75%,-66.04%,-68.77%,4.6e+01,78.83%,5.6,91.35%,12.17%,0.80%,"招商深证TMT50ETF联接C(004409), 深证TMT50ETF(159909), 招商深证TMT50ETF联接A(217019)"
A股,399624,2011-08-15,中创400,成长,,-9.44%,-69.17%,-65.96%,5.2e+01,83.07%,3.2,64.91%,6.15%,0.95%,"嘉实中创400ETF联接C(005727), 嘉实中创400ETF(159918), 嘉实中创400ETF联接A(070030)"
A股,399673,2014-06-18,创业板50,成长,,-2.96%,-74.93%,-74.17%,4.3e+01,47.90%,6.6,70.72%,15.35%,0.84%,"华安创业板50ETF联接A(160422), 华安创业板50指数A(160420), 华安创业板50ETF(159949), 华安创业板50ETF联接C(160424), 交银创业板50指数C(007465), 交银创业板50指数A(007464), 华安创业板50指数C(014985), 景顺长城创业板50ETF(159682), 创50ETF(159681), 景顺长城创业板50ETF联接A(017949), 景顺长城创业板50ETF联接C(017950), 鹏华创业板50ETF联接A(018482), 鹏华创业板50ETF联接C(018483), 华安创业板50ETF联接I(022654), 嘉实创业板50ETF(159373), 国泰创业板50ETF(159375), 创50ETF工银(159370), 富国创业板50ETF(159371), 华安创业板50ETF联接Y(022976), 华安创业板50指数Y(022929), 华夏创业板50ETF(159367), 创业板50ETF华泰柏瑞(159383), 嘉实创业板50ETF联接A(023429), 国泰创业板50ETF发起联接A(023371), 工银创业板50ETF联接A(023414), 嘉实创业板50ETF联接C(023430), 工银创业板50ETF联接C(023415), 国泰创业板50ETF发起联接C(023372), 富国创业板50ETF发起式联接A(023859), 华泰柏瑞创业板50ETF联接A(023830), 万家创业板50ETF(159372), 富国创业板50ETF发起式联接C(023860), 上银创业板50指数发起式A(024071), 易方达创业板50ETF(159369), 华泰柏瑞创业板50ETF联接C(023831), 华夏创业板50ETF发起式联接A(023882), 上银创业板50指数发起式C(024072), 华夏创业板50ETF发起式联接C(023883), 万家创业板50ETF联接(024862), 大成创业板50ETF(159298), 博时创业板50指数(023968), 大成创业板50指数(024920)"
A股,399699,2017-06-09,金融科技,成长,,-9.88%,-54.45%,-49.46%,2e+01,54.86%,2.4,51.57%,12.00%,1.69%,"合煦智远金融科技指数（LOF）A(168701), 合煦智远金融科技指数（LOF）C(168702)"
A股,399701,2010-05-10,深证F60,价值,,-30.74%,-47.38%,-24.03%,2.2e+01,77.97%,2.1,36.12%,9.55%,2.53%,"建信深证基本面60ETF联接C(006363), 建信深证基本面60ETF(159916), 建信深证基本面60ETF联接A(530015)"
A股,399702,2010-05-10,深证F120,价值,,-23.41%,-45.89%,-29.35%,2.3e+01,90.03%,2.2,49.51%,9.57%,2.30%,"嘉实深证基本面120ETF联接C(005998), 嘉实深证基本面120ETF(159910), 嘉实深证基本面120ETF联接A(070023)"
A股,399803,2015-02-13,工业4.0,成长,,0.30%,-71.66%,-71.74%,4.5e+01,72.57%,4.9,67.50%,10.89%,1.01%,"富国中证工业4.0指数A(161031), 富国中证工业4.0指数C(014172)"
A股,399804,2015-02-09,中证体育,成长,,-41.47%,-72.57%,-53.14%,3.7e+01,60.54%,3.5,61.49%,9.46%,1.97%,"富国中证体育产业指数A(161030), 富国中证体育产业指数C(013278)"
A股,399806,2014-07-21,环境治理,成长,,-58.01%,-75.68%,-42.08%,4e+01,83.07%,1.9,58.77%,4.75%,1.56%,"汇添富中证环境治理指数（LOF）C(501031), 交银中证环境治理指数(LOF)A(164908), 汇添富中证环境治理指数（LOF）A(501030), 交银中证环境治理指数(LOF)C(013413)"
A股,399807,2015-01-20,高铁产业,价值,,-59.00%,-67.14%,-19.85%,1.3e+01,43.20%,0.88,6.34%,6.77%,3.26%,"南方中证高铁产业指数（LOF）(160135), 鹏华中证高铁产业指数（LOF）A(160639), 鹏华中证高铁产业指数(LOF)C(015678)"
A股,399808,2015-02-10,中证新能,成长,,-42.24%,-68.89%,-46.14%,5e+01,87.85%,3.0,52.06%,6.00%,1.11%,"南方中证新能源ETF(516160), 华夏中证新能源ETF(516850), 易方达中证新能源ETF(516090), 博时新能源ETF(516580), 嘉实中证新能源ETF(159875), 南方中证新能源ETF联接A(012831), 南方中证新能源ETF联接C(012832), 东财中证新能源指数增强A(014237), 东财中证新能源指数增强C(014238), 天弘中证新能源指数增强A(012328), 天弘中证新能源指数增强C(012329), 华夏中证新能源ETF发起式联接A(017571), 华夏中证新能源ETF发起式联接C(017572), 易方达中证新能源ETF联接发起式A(019315), 易方达中证新能源ETF联接发起式C(019316), 博时中证新能源ETF发起式联接A(019855), 博时中证新能源ETF发起式联接C(019856)"
A股,399809,2015-02-13,保险主题,价值,,5.97%,-50.70%,-53.48%,7.9,33.15%,0.89,34.68%,11.27%,3.68%,"方正富邦中证保险A(167301), 方正富邦中证保险C(018099)"
A股,399812,2014-06-06,养老产业,成长,,-37.56%,-65.09%,-44.09%,1.4e+01,4.16%,2.3,30.11%,16.43%,2.14%,"广发养老指数A(000968), 广发养老指数C(002982), 华宝养老ETF(516560)"
A股,399814,2014-07-22,大农业,周期,*,-39.47%,-59.47%,-33.04%,2.3e+01,16.52%,3.2,44.40%,13.91%,2.44%,"前海开源中证大农业指数增强A(001027), 嘉实中证大农业ETF(516550), 前海开源中证大农业指数增强C(015484), 嘉实中证大农业ETF发起联接A(019279), 嘉实中证大农业ETF发起联接C(019280)"
A股,399850,2023-10-18,深证50,成长,,6.08%,-16.67%,-21.45%,2.8e+01,99.80%,3.8,97.61%,13.57%,1.88%,"易方达深证50ETF(159150), 富国深证50ETF(159350), 易方达深证50ETF联接发起式A(020517), 富国深证50ETF发起式联接A(020513), 易方达深证50ETF联接发起式C(020518), 富国深证50ETF发起式联接C(020514)"
A股,399965,2012-12-21,800地产,价值,*,-70.42%,-77.11%,-22.62%,-6.8,99.51%,0.66,7.99%,-9.71%,1.34%,"鹏华中证800地产指数（LOF）A(160628), 华宝中证800地产ETF(159707), 鹏华中证800地产指数(LOF)C(015674)"
A股,399966,2012-12-21,800证保,价值,,-10.28%,-60.00%,-55.42%,1.2e+01,2.80%,1.6,48.35%,13.33%,1.95%,"鹏华中证800证券保险指数（LOF）A(160625), 保险证券(515630), 鹏华中证800证券保险指数(LOF)C(015693)"
A股,399967,2013-12-26,中证军工,成长,,-5.15%,-71.40%,-69.85%,1.2e+02,90.20%,4.2,92.38%,3.50%,0.40%,"前海开源中证军工指数A(000596), 广发中证军工ETF联接C(005693), 前海开源中证军工指数C(002199), 广发中证军工ETF联接A(003017), 富国中证军工指数A(161024), 申万菱信中证军工指数A(163115), 易方达中证军工指数（LOF）A(502003), 易方达中证军工ETF(512560), 国泰中证军工ETF(512660), 广发中证军工ETF(512680), 华宝中证军工ETF(512810), 富国中证军工指数C(013035), 易方达中证军工指数（LOF）C(012842), 申万菱信中证军工指数C(016209)"
A股,399970,2014-05-05,移动互联,成长,,7.43%,-69.95%,-72.03%,5.6e+01,95.96%,5.0,70.26%,8.93%,0.79%,"鹏华中证移动互联网指数（LOF）A(160636), 富国中证移动互联网指数A(161025), 富国中证移动互联网指数C(014173), 鹏华中证移动互联网指数(LOF)C(015676)"
A股,399971,2014-04-15,中证传媒,成长,,-52.70%,-83.64%,-65.41%,4.1e+01,69.93%,2.7,55.60%,6.59%,1.66%,"广发中证传媒ETF联接A(004752), 广发中证传媒ETF联接C(004753), 鹏华中证传媒指数(LOF)A(160629), 工银传媒指数A(164818), 广发中证传媒ETF(512980), 传媒ETF(159805), 工银传媒指数C(010677), 鹏华中证传媒指数(LOF)C(015675), 广发中证传媒ETF联接E(018864), 博时中证传媒指数发起式A(020183), 工银传媒指数E(020407), 博时中证传媒指数发起式C(020184)"
A股,399973,2014-04-15,中证国防,成长,,-24.18%,-71.73%,-62.71%,8.7e+01,90.57%,4.2,59.84%,4.83%,0.54%,"鹏华中证国防指数（LOF）A(160630), 国防ETF(512670), 鹏华中证国防指数(LOF)C(012041)"
A股,399974,2014-08-07,国企改革,价值,,-10.01%,-55.92%,-51.02%,1.6e+01,71.75%,1.5,49.71%,9.38%,3.11%,"富国中证国有企业改革指数A(161026), 易方达中证国有企业改革指数（LOF）A(502006), 英大国企改革A(001678), 易方达中证国有企业改革指数（LOF）C(012873), 富国中证国有企业改革指数C(014174), 富国中证国有企业改革ETF(159528)"
A股,399975,2013-07-15,证券公司,周期,,-22.72%,-73.22%,-65.35%,1.8e+01,17.22%,1.6,45.14%,8.89%,1.51%,"华宝券商ETF联接(006098), 南方中证全指证券公司ETF联接A(004069), 南方中证全指证券公司ETF联接C(004070), 博时证券公司指数A(160516), 华安中证全指证券公司ETF联接A(160419), 鹏华中证全指证券公司指数（LOF）A(160633), 富国中证全指证券公司指数A(161027), 招商中证全指证券公司指数A(161720), 易方达中证全指证券公司指数（LOF）A(502010), 长盛中证证券公司指数（LOF)A(502053), 华宝中证全指证券公司ETF(512000), 易方达中证全指证券公司ETF(512570), 国泰中证全指证券公司ETF(512880), 南方中证全指证券公司ETF(512900), 汇添富中证全指证券公司ETF联接（LOF）A(501047), 汇添富中证全指证券公司ETF联接（LOF）C(501048), 华宝券商ETF联接C(007531), 华夏中证全指证券公司ETF(515010), 富国中证全指证券公司ETF(515850), 天弘中证全指证券公司ETF发起式联接A(008590), 天弘中证全指证券公司ETF发起式联接C(008591), 建信中证全指证券公司ETF(515560), 华夏中证全指证券公司ETF联接C(007993), 华夏中证全指证券公司ETF联接A(007992), 天弘中证全指证券公司ETF(159841), 国联安证券ETF(159848), 华安中证全指证券公司ETF(516200), 券商ETF(159842), 鹏华中证全指证券公司指数(LOF)C(012044), 国泰中证全指证券公司ETF联接A(012362), 国泰中证全指证券公司ETF联接C(012363), 易方达中证全指证券公司指数（LOF）C(012874), 富国中证全指证券公司指数C(013276), 招商中证全指证券公司指数C(013597), 易方达中证全指证券公司ETF联接A(012590), 易方达中证全指证券公司ETF联接C(012700), 华安中证全指证券公司ETF联接C(014984), 嘉实中证全指证券公司ETF发起联接A(016842), 嘉实中证全指证券公司ETF发起联接C(016843), 汇添富中证全指证券公司ETF(560090), 博时证券公司指数C(018686), 长盛中证证券公司指数C(021556), 国泰中证全指证券公司ETF联接E(022509), 华夏中证全指证券公司ETF联接D(023766), 嘉实中证全指证券公司ETF(562870), 银华中证全指证券公司ETF发起式联接(025193)"
A股,399976,2014-11-28,CS新能车,成长,,-29.98%,-67.84%,-54.07%,3.5e+01,47.45%,4.1,54.74%,11.71%,1.13%,"富国中证新能源汽车指数A(161028), 国泰中证新能源汽车ETF(159806), 华夏中证新能源汽车ETF(515030), 国泰中证新能源汽车ETF联接A(009067), 国泰中证新能源汽车ETF联接C(009068), 博时新能源汽车ETF(159824), 东财中证新能源车ETF发起式联接A(010805), 华安中证新能源汽车ETF(516660), 东财中证新能源车ETF发起式联接C(010806), 天弘中证新能源车A(011512), 天弘中证新能源车C(011513), 嘉实中证新能源汽车指数A(012543), 富国中证新能源汽车指数C(013048), 招商中证新能源汽车指数A(013195), 华安中证新能源汽车ETF发起式联接A(013319), 招商中证新能源汽车指数C(013196), 嘉实中证新能源汽车指数C(012544), 华夏中证新能源汽车ETF发起式联接A(013013), 华安中证新能源汽车ETF发起式联接C(013320), 华夏中证新能源汽车ETF发起式联接C(013014), 新能源车龙头ETF(159637), 博时中证新能源汽车ETF发起式联接A(019090), 博时中证新能源汽车ETF发起式联接C(019091), 国泰中证新能源汽车ETF联接E(022482), 华夏中证新能源汽车ETF发起式联接D(024629)"
A股,399983,2013-11-22,地产等权,价值,,-78.10%,-79.33%,-5.62%,-4.8,99.67%,0.55,5.81%,-11.46%,1.42%,"招商沪深300地产等权重指数A(161721), 招商沪深300地产等权重指数C(013273)"
A股,399986,2013-07-15,中证银行,价值,,-11.01%,-37.08%,-29.30%,7.1,86.12%,0.7,40.07%,9.86%,4.37%,"天弘中证银行ETF联接A(001594), 天弘中证银行ETF联接C(001595), 博时中证银行指数A(160517), 南方中证银行ETF发起联接C(004598), 南方中证银行ETF发起联接A(004597), 富国中证银行指数A(161029), 易方达中证银行ETF联接（LOF）A(161121), 华安中证银行ETF联接A(160418), 鹏华中证银行指数（LOF）A(160631), 招商中证银行指数A(161723), 华宝银行ETF联接A(240019), 南方中证银行ETF(512700), 中证银行ETF(512820), 华宝中证银行ETF(512800), 华夏中证银行ETF联接A(008298), 华夏中证银行ETF联接C(008299), 华宝银行ETF联接C(006697), 汇添富中证银行ETF联接A(007153), 汇添富中证银行ETF联接C(007154), 华夏中证银行ETF(515020), 银行FUND(512730), 易方达中证银行ETF联接（LOF）C(009860), 天弘中证银行ETF(515290), 鹏华中证银行指数(LOF)C(012042), 易方达中证银行ETF(516310), 东财中证银行指数C(011972), 东财中证银行指数A(011971), 南方中证银行ETF发起联接E(012547), 华安中证银行ETF(516210), 富国中证银行指数C(013330), 招商中证银行指数C(014028), 华安中证银行ETF联接C(014983), 博时中证银行指数C(018591), 东财中证银行指数E(021129), 华夏中证银行ETF联接D(024642)"
A股,399987,2014-12-10,中证酒,成长,,-56.41%,-60.35%,-9.04%,1.9e+01,3.58%,4.7,16.06%,24.74%,3.93%,"鹏华酒A(160632), 酒ETF(512690), 鹏华酒C(012043)"
A股,399989,2014-10-31,中证医疗,成长,,-63.44%,-72.79%,-25.57%,3.4e+01,38.71%,3.6,13.22%,10.59%,1.38%,"华宝医疗ETF联接A(162412), 广发中证医疗ETF联接（LOF）A(502056), 华宝中证医疗ETF(512170), 广发中证医疗ETF联接C(009881), 国泰中证医疗ETF(159828), 易方达中证医疗ETF(159847), 国泰中证医疗ETF联接A(012634), 国泰中证医疗ETF联接C(012635), 华宝医疗ETF联接C(012323), 嘉实中证医疗指数发起式A(014602), 嘉实中证医疗指数发起式C(014603), 易方达中证医疗ETF联接发起式A(017937), 易方达中证医疗ETF联接发起式C(017938), 博时中证医疗指数发起式A(018397), 广发中证医疗ETF(560260), 博时中证医疗指数发起式C(018398), 国泰中证医疗ETF联接E(021681)"
A股,399990,2015-01-21,煤炭等权,周期,,-16.76%,-62.14%,-54.52%,1.7e+01,82.41%,1.6,86.12%,9.41%,5.84%,"招商中证煤炭等权指数A(161724), 招商中证煤炭等权指数C(013596)"
A股,399991,2015-02-16,一带一路,价值,,14.40%,-59.12%,-64.27%,1.7e+01,67.01%,1.5,92.34%,8.82%,2.53%,"鹏华中证一带一路主题指数(LOF)A(160638), 安信一带一路指数A(167503), 鹏华中证一带一路主题指数(LOF)C(015677), 安信一带一路指数C(023110)"
A股,399993,2015-05-08,CSWD生科,成长,,-57.87%,-70.43%,-29.81%,7.7e+01,87.52%,3.8,19.73%,4.94%,0.96%,"易方达中证万得生物科技指数（LOF）A(161122), 易方达中证万得生物科技指数（LOF）C(010572)"
A股,399994,2015-03-12,信息安全,成长,,-26.77%,-71.98%,-61.74%,7.8e+01,72.53%,3.8,42.79%,4.87%,1.06%,"中信保诚中证信息安全指数（LOF）A(165523), 中信保诚中证信息安全指数（LOF）C(013083), 嘉实中证信息安全主题ETF(159613), 易方达中证信息安全主题ETF(562920), 中信保诚中证信息安全指数（LOF）E(023594)"
A股,399995,2015-03-12,基建工程,价值,,-43.72%,-72.33%,-50.84%,9.0,62.69%,0.71,12.89%,7.89%,2.89%,"中信保诚中证基建工程指数(LOF)A(165525), 广发中证基建工程ETF联接C(005224), 广发中证基建工程ETF联接A(005223), 广发中证基建工程ETF(516970), 中信保诚中证基建工程指数(LOF)C(013082), 博时中证基建工程指数发起式A(020323), 博时中证基建工程指数发起式C(020324), 中信保诚中证基建工程指数(LOF)E(023596)"
A股,399996,2014-09-17,智能家居,成长,,5.90%,-69.78%,-71.46%,3.4e+01,84.68%,4.3,87.07%,12.65%,1.45%,"中信保诚中证智能家居指数（LOF）A(165524), 中信保诚中证智能家居指数（LOF）C(013084), 中信保诚中证智能家居指数（LOF）E(023595)"
A股,399997,2015-01-21,中证白酒,成长,,-58.13%,-61.14%,-7.19%,1.9e+01,5.68%,5.0,15.36%,26.32%,4.02%,"招商中证白酒指数A(161725), 招商中证白酒指数C(012414)"
A股,399998,2015-02-13,中证煤炭,周期,,-24.48%,-60.38%,-47.54%,1.7e+01,82.41%,1.6,86.12%,9.41%,5.84%,"富国中证煤炭指数A(161032), 国联煤炭A(168204), 国泰中证煤炭ETF联接A(008279), 国泰中证煤炭ETF联接C(008280), 国泰中证煤炭ETF(515220), 国泰中证煤炭ETF(515223), 富国中证煤炭指数C(013275), 国联煤炭C(016814), 国泰中证煤炭ETF联接E(022501)"
A股,980015,2015-02-16,疫苗生科,成长,,-66.15%,-72.01%,-17.31%,5.6e+01,82.57%,4.1,45.85%,7.32%,0.90%,"国泰国证疫苗与生物科技ETF(159643), 华夏国证疫苗与生物科技指数发起式A(016355), 富国国证疫苗与生物科技ETF(159645), 华夏国证疫苗与生物科技指数发起式C(016356), 国泰国证疫苗与生物科技ETF发起联接A(017185), 国泰国证疫苗与生物科技ETF发起联接C(017186), 生物疫苗ETF(159657), 富国国证疫苗与生物科技ETF发起式联接A(021280), 富国国证疫苗与生物科技ETF发起式联接C(021281), 鹏华国证疫苗与生物科技ETF发起式联接A(021292), 鹏华国证疫苗与生物科技ETF发起式联接C(021293)"
A股,980017,2015-02-17,国证芯片,成长,,2.05%,-61.64%,-62.41%,1.4e+02,98.45%,7.7,87.15%,5.50%,0.12%,"华夏国证半导体芯片ETF(159995), 广发国证半导体芯片ETF(159801), 芯片(159813), 华夏国证半导体芯片ETF联接A(008887), 华夏国证半导体芯片ETF联接C(008888), 鹏华国证半导体芯片ETF联接A(012969), 广发国证半导体芯片ETF联接A(012629), 广发国证半导体芯片ETF联接C(012630), 鹏华国证半导体芯片ETF联接C(012970), 半导体龙头ETF(159665)"
A股,980030,2015-02-17,消费电子,成长,,-3.31%,-56.31%,-54.81%,4.6e+01,79.40%,4.0,76.79%,8.70%,0.66%,"华夏国证消费电子主题ETF(159732), 东财消费电子指数增强A(012319), 东财消费电子指数增强C(012320), 华夏消费电子ETF联接A(018300), 华夏国证消费电子主题ETF发起式联接C(018301), 博时国证消费电子主题指数发起式A(020983), 博时国证消费电子主题指数发起式C(020984), 东财消费电子指数增强E(022177), 中欧国证消费电子主题指数发起A(022643), 中欧国证消费电子主题指数发起C(022644)"
A股,980032,2015-02-17,新能电池,成长,,-26.38%,-67.76%,-56.21%,3.2e+01,58.14%,4.2,44.71%,13.12%,1.22%,"景顺长城国证新能源车电池ETF(159757), 广发国证新能源车电池ETF(159755), 锂电池ETF(159840), 广发国证新能源车电池ETF发起联接A(013179), 兴银国证新能源车电池ETF(159767), 广发国证新能源车电池ETF发起联接C(013180), 建信国证新能源车电池ETF(159775), 工银国证新能源车电池ETF发起式联接A(015873), 工银国证新能源车电池ETF发起式联接C(015874), 万家国证新能源车电池指数发起式A(018379), 万家国证新能源车电池指数发起式C(018380)"
港股,HSCAIT,2009-09-21,恒生A股行业龙头指数,价值,,-18.25%,-44.32%,-31.89%,1.3e+01,93.67%,1.4,88.69%,10.77%,3.46%,"汇丰晋信恒生龙头指数A(540012), 汇丰晋信恒生龙头指数C(001149)"
港股,HSCEI,1994-08-08,恒生中国企业指数,价值,,-33.41%,-66.64%,-49.90%,1.1e+01,89.18%,1.2,80.35%,10.91%,3.32%,"南方恒生中国企业ETF联接A(005554), 南方恒生中国企业ETF联接C(005555), 南方恒生中国企业ETF(159954), 平安恒生中国企业ETF(159960), 易方达恒生国企（QDII-ETF）(510900), 易方达恒生国企ETF联接（QDII）C(005675), 易方达恒生国企ETF联接（QDII）A(人民币份额)(110031), 嘉实H股指数（QDII-LOF）(160717), 银华恒生国企指数（QDII-LOF）A(161831), 华夏恒生中国企业ETF（QDII）(159850), 华夏恒生中国企业ETF发起式联接（QDII）A(018336), 华夏恒生中国企业ETF发起式联接（QDII）C(018337)"
